lat,lon,tripID,elapsedTime_sec
35.15783,136.925337,442,0.0
35.15783,136.925337,442,2.146
35.15764255,136.92536205555558,442,4.284
35.15764255,136.92536205555558,442,6.31
35.15764255,136.92536205555558,442,8.42
35.15749259,136.9253821,442,10.533
35.15749259,136.9253821,442,12.631
35.15749259,136.9253821,442,14.72
35.15749259,136.9253821,442,16.813
35.15749259,136.9253821,442,19.032
35.15749259,136.9253821,442,21.201
35.15755068157895,136.9253759736842,442,54.997
35.15747138018868,136.92541066037737,442,57.075
35.15747248855422,136.9253971566265,442,59.218
35.15746287115385,136.92540717692307,442,61.243
35.157441825797875,136.92540377925533,442,63.341
35.15743795618812,136.9254096509901,442,65.571
35.15743127291667,136.92540788657408,442,67.534
35.15742781904762,136.92540712554114,442,69.721
35.157421468672204,136.92540943568466,442,71.887
35.15739461223629,136.92540816877639,442,73.931
35.157377157812505,136.925414171875,442,76.046
35.15733951020408,136.92540619387754,442,78.085
35.15731900730594,136.92540971004567,442,80.139
35.15727406898396,136.92540532085562,442,82.262
35.15719146814815,136.92540477407408,442,84.371
35.15717631172839,136.92542671296297,442,86.442
35.15713185652174,136.92543827329192,442,88.562
35.1570830346875,136.92544056562502,442,90.67
35.15707330337079,136.92544796348315,442,92.735
35.15705520477387,136.92545468844222,442,94.767
35.15702873956311,136.92544639805826,442,96.965
35.15701511163366,136.92545741831682,442,98.982
35.157000259447,136.9254557050691,442,101.097
35.15698097946429,136.92545723660714,442,103.165
35.15696494215686,136.92545958333332,442,105.246
35.15693084693396,136.9254348183962,442,107.338
35.15694606058201,136.92543016931216,442,109.399
35.156964049038464,136.92543571634616,442,111.541
35.15697733380952,136.92541609285715,442,113.638
35.15697111871795,136.92540448974358,442,115.891
35.156980937643674,136.92539652586206,442,117.994
35.156989697741935,136.9253899612903,442,120.073
35.157003554411766,136.92538637132353,442,122.088
35.157021537719295,136.92537698245613,442,124.184
35.15700719756097,136.925345,442,126.305
35.157054048924735,136.92531179032258,442,128.287
35.15703755206186,136.925302685567,442,130.435
35.15701186923077,136.92525683974358,442,132.433
35.156941010416666,136.92515528472222,442,134.602
35.15695094587156,136.92506755045872,442,136.641
35.15693352975207,136.92508217355373,442,138.723
35.156919820895524,136.9250990597015,442,140.778
35.156922481818185,136.9250970979021,442,142.94
35.156927862738854,136.92511325159236,442,145.018
35.15692066939394,136.92513725151517,442,147.091
35.15692317660256,136.925137150641,442,149.111
35.156930822187505,136.925142521875,442,151.357
35.156937099162015,136.92518439385475,442,153.332
35.1569346896875,136.925211740625,442,155.478
35.15691345196078,136.92529655882353,442,157.586
35.156930089285716,136.92533659183673,442,159.641
35.15694599831461,136.92534565168538,442,161.728
35.156967624431815,136.9253883181818,442,163.8
35.156973968354436,136.9254171772152,442,165.908
35.15702264253732,136.925467880597,442,167.986
35.15702264253732,136.925467880597,442,170.065
35.157039642968755,136.9255040078125,442,172.236
35.157060621111114,136.92549007777777,442,174.134
35.1570465825,136.92548522500002,442,176.234
35.15706316590909,136.92547311363637,442,178.374
35.157103862903234,136.9254713870968,442,180.404
35.1571435462963,136.9255001851852,442,182.426
35.157136693750004,136.92550466666668,442,184.586
35.157195795312504,136.925553828125,442,186.639
35.157223181481484,136.9255557962963,442,188.723
35.157238896875,136.92561353125,442,190.748
35.157256331707316,136.92567570731708,442,192.827
35.157270072,136.92575656,442,194.918
35.15726096333333,136.92572590666668,442,196.932
35.15728398818182,136.92565172727274,442,199.016
35.15731328586207,136.92558468965518,442,201.147
35.15731131603774,136.92556478301887,442,203.164
