lat,lon,tripID,elapsedTime_sec
35.15758105159236,136.92547671019108,532,0.0
35.157582103012054,136.9254749006024,532,2.372
35.15758231235294,136.92547607941177,532,4.245
35.157584243636364,136.92548018484848,532,6.232
35.15760023641619,136.92548751445085,532,8.202
35.157603476190474,136.92548208163265,532,10.229
35.15761268188406,136.92547083333332,532,12.191
35.15762324477612,136.9254528097015,532,14.205
35.157601554961836,136.9254599961832,532,16.2
35.15753304556962,136.92546768987341,532,18.267
35.1574862006135,136.92545911349694,532,20.246
35.157464275641026,136.9254453397436,532,22.258
35.15748199190752,136.92544969653179,532,24.081
35.157493685000006,136.92545845,532,26.27
35.15748253916667,136.92547161944444,532,28.341
35.15750037240438,136.92546616666667,532,30.225
35.1575472515625,136.92547084687502,532,32.352
35.157590073129256,136.92546895238095,532,34.002
35.15760389349315,136.92546809931505,532,36.191
35.157600163,136.92546681666667,532,38.106
35.1575940248227,136.925464,532,40.203
35.157597769655176,136.92546288965517,532,42.334
35.157597576388895,136.92547532291667,532,44.321
35.15758603952096,136.92546581437125,532,46.426
35.15758722038216,136.92547108917196,532,48.015
35.15758520231214,136.9254777716763,532,50.513
35.15758355121952,136.9254839390244,532,52.026
35.15756116335404,136.92548266459627,532,54.267
35.1575594094972,136.92547994972065,532,56.735
35.157561034567905,136.9254713127572,532,59.66
35.157561034567905,136.9254713127572,532,59.992
35.157563615,136.92546078653845,532,64.652
35.157560069915256,136.9254514618644,532,66.032
35.15757357033898,136.9254446355932,532,68.198
35.157571235156254,136.92543965429687,532,70.2
35.1575687037657,136.92543491841005,532,72.292
35.157562389506175,136.9254283796296,532,74.01
35.15756660949721,136.925435773743,532,76.291
35.15756897251909,136.92545713740458,532,78.342
35.1575556362069,136.92546164482758,532,80.232
35.15754767834395,136.92548069745223,532,82.041
35.15755400566038,136.9254963144654,532,84.39
35.15757489738562,136.9254967745098,532,86.438
35.15758542280702,136.92548585672515,532,88.347
35.15758341189189,136.9254801972973,532,90.024
35.15758487918661,136.92547205023922,532,92.187
35.157576709624415,136.92548462441314,532,94.369
35.157568075,136.92547581683166,532,96.346
35.15756364090909,136.92547997954546,532,98.231
35.15755235423388,136.92548727016128,532,100.373
35.15754436996198,136.92548920532317,532,102.045
35.15753799354244,136.92550291328413,532,104.26
35.15754387283465,136.92551263582678,532,106.222
35.157553388075314,136.92551932217575,532,108.242
35.157568873443985,136.92552267634855,532,110.056
35.157567713913046,136.9255089152174,532,112.286
35.15756874869565,136.92549744130434,532,114.391
35.15755170295455,136.9255124340909,532,116.447
35.15756288089623,136.92549105424527,532,118.041
35.15755740958904,136.92547437442923,532,120.238
35.15756203,136.92545293111112,532,122.029
35.15754688770492,136.92545385245901,532,124.241
35.15753916330645,136.9254642419355,532,126.658
35.15752235696721,136.92546900204917,532,128.044
35.15752612871486,136.92545816465864,532,130.282
35.157515652200004,136.925461644,532,132.042
35.15751070099602,136.9254612191235,532,134.28
35.157500734917356,136.92546468181817,532,136.026
35.157506277336445,136.92546152570094,532,138.248
35.157508508027526,136.92546305045872,532,140.023
35.15752684436275,136.92546004656865,532,142.238
35.15754014609756,136.92545177560976,532,144.234
35.15753961190476,136.92544992857142,532,146.733
35.15752735486111,136.92544718981483,532,148.039
35.157523883858275,136.9254455433071,532,150.272
35.157487090181824,136.92543895999998,532,152.357
35.1574541231579,136.92542718245613,532,154.027
35.15742281414474,136.9254296611842,532,156.251
35.157415555782315,136.92543173639456,532,158.024
35.1574156147482,136.92543956115108,532,160.226
35.157411843023255,136.92544398062014,532,162.367
35.1574038706422,136.92545941513762,532,164.197
35.1574403912234,136.92547563829785,532,166.261
35.15750492885906,136.92551672818792,532,168.035
35.157603496086956,136.9255430782609,532,170.263
35.15762471047619,136.92556655714284,532,172.342
35.157639624742274,136.92558153092784,532,174.434
35.157675252747254,136.92562747252748,532,176.033
35.15769095348838,136.92565172093023,532,178.235
35.1576549595,136.925643065,532,180.546
35.15763669182692,136.9256363701923,532,182.025
35.157643110648145,136.92564354166666,532,184.327
35.15764830794392,136.92568271495327,532,186.145
35.15765186745283,136.92569066509435,532,188.263
35.15765062216981,136.92570492924528,532,190.064
35.157641587745104,136.9257229264706,532,192.256
35.15766895833333,136.92576795833335,532,194.169
35.157657,136.92578608,532,196.262
35.15761696039604,136.92583916831686,532,198.35
35.15757239252336,136.92585858878505,532,200.206
35.15753340186916,136.92588042056076,532,202.339
35.15748446296296,136.92589501851853,532,204.154
35.15745500909091,136.92592373636364,532,206.235
35.15741607070707,136.92595119191918,532,208.009
35.15737207207208,136.92594362612613,532,210.22
35.157341,136.92595913839287,532,212.343
35.157319106796116,136.92597532524272,532,214.038
35.15731953846154,136.9260013798077,532,216.143
35.15733070192308,136.92602510096157,532,218.194
35.15733552777778,136.9260375416667,532,220.017
35.15733851785715,136.92604201339287,532,222.222
35.15735064705883,136.92610933333333,532,224.029
35.15736119607843,136.9261294509804,532,226.213
35.157367762053575,136.9261473794643,532,228.004
35.15736061140351,136.9261446666667,532,230.236
35.15736584915967,136.92615306302523,532,232.006
35.15737698377193,136.92617417105265,532,234.255
35.15737729913044,136.92618945652174,532,236.447
35.157375769158875,136.92619878504672,532,238.559
35.15738622901786,136.9262298125,532,240.024
35.157392228640774,136.92625650970874,532,242.361
35.157404392783505,136.9262863556701,532,244.129
35.15738330860215,136.92632358064515,532,246.241
35.1573637462963,136.92634538425926,532,248.163
35.15735499054054,136.9263611081081,532,250.262
35.15734282567568,136.92640378378377,532,252.326
35.15731608141593,136.92645044690266,532,254.363
35.157305234677416,136.92647967741937,532,256.233
35.1572993548,136.926487628,532,258.202
35.15730721920001,136.92650498,532,260.263
35.15731476416667,136.92652370833332,532,262.042
35.15732934325397,136.92654677380952,532,264.275
35.15733170447761,136.92655847388062,532,266.631
35.157330320078735,136.92656848031496,532,268.024
35.1573401892,136.92656214,532,270.189
35.1573355387218,136.9265712368421,532,272.077
35.15733383913043,136.9265572789855,532,274.231
35.157323135251794,136.92655460791366,532,276.018
35.157313974031005,136.92654395736434,532,278.233
35.15730104925926,136.92652693703704,532,280.007
35.157292563703706,136.92655594074074,532,282.262
35.157262729389316,136.92659448473282,532,284.028
35.15724334615385,136.92662276923076,532,286.243
35.15720597375,136.92664425,532,288.333
35.15717566197917,136.92668715624998,532,290.228
35.157142566483515,136.92670194505496,532,291.992
35.15705329294118,136.92665347058823,532,294.216
35.156942317982455,136.92652157017545,532,296.025
35.156906132113825,136.92648789837398,532,298.017
35.156846417114096,136.9263867785235,532,300.251
