lat,lon,tripID,elapsedTime_sec
35.15805797903226,136.9252455322581,85,0.0
35.15805933380282,136.92521950704227,85,1.818
35.157994685714286,136.9254909714286,85,3.217
35.158022054374996,136.92542603125,85,6.696
35.158040980303035,136.9255654090909,85,9.884
35.158040980303035,136.9255654090909,85,11.889
35.15806283333333,136.92485050000002,85,14.875
35.15806283333333,136.92485050000002,85,15.816
35.158042769230775,136.9253562051282,85,18.01
35.15806268181819,136.9253073181818,85,20.18
35.158047625,136.92529695833335,85,22.057
35.15801042105263,136.92534405263157,85,25.15
35.15801042105263,136.92534405263157,85,26.24
35.15795255555555,136.9247757777778,85,28.4
35.15799618604651,136.92473102325582,85,31.176
35.15804425806452,136.92486493548387,85,33.341
35.15804425806452,136.92486493548387,85,34.079
35.15804425806452,136.92486493548387,85,36.159
35.1580572238806,136.9248694925373,85,38.115
35.158095157894735,136.9249487894737,85,40.266
35.158034,136.92504777777776,85,43.84
35.15800358139535,136.92584004651164,85,46.356
35.15801400673077,136.92571035576924,85,50.433
35.158020006730766,136.92570904807693,85,53.068
35.15805123709677,136.92559008064515,85,54.79
35.15811888214286,136.92503189285713,85,56.906
35.158040980303035,136.9255654090909,85,61.636
35.157992,136.92572981818182,85,63.444
35.1580003547619,136.92546584920635,85,65.838
35.158007598863634,136.92525310227273,85,70.521
35.15808657586207,136.92489486206895,85,71.9
35.158119155128205,136.9249145,85,72.848
35.15813575666667,136.92486163333334,85,75.881
35.15810718676471,136.92488607352942,85,79.849
35.15810718676471,136.92488607352942,85,81.113
35.15807000614035,136.92491737719297,85,82.935
35.158052497540986,136.92495459836067,85,84.413
35.15805026847826,136.92502566304347,85,87.312
35.15799224642857,136.92545329761904,85,88.809
35.15796571928571,136.92549674999998,85,90.989
35.15795117152778,136.92598525694444,85,93.092
35.15793662686567,136.9260394925373,85,95.017
35.15793354929578,136.92599123943663,85,97.169
35.15793790163934,136.9258611147541,85,98.764
35.15794806060606,136.92611496969698,85,101.165
35.157882,136.925183,85,103.251
35.15799613243243,136.92559787837837,85,105.279
35.158011877586205,136.92563688793103,85,107.358
35.157988545348836,136.92563166860464,85,109.548
35.157987429,136.92553125499998,85,112.516
35.15799895652174,136.92529897826086,85,115.302
35.15799319402985,136.92517844776117,85,116.049
35.15799319402985,136.92517844776117,85,117.848
35.158031230769225,136.9248608205128,85,120.561
35.158059599999994,136.9248308,85,122.324
35.15798723076923,136.9250893846154,85,134.361
35.15798723076923,136.9250893846154,85,136.652
35.15798369565217,136.92539513043477,85,138.1
35.157946448275865,136.9253744137931,85,140.507
35.157961183916086,136.9251014230769,85,141.787
35.15795306080247,136.92511653086422,85,144.451
35.15795306080247,136.92511653086422,85,145.945
35.15794558023256,136.9250144496124,85,148.208
35.15795369351145,136.9251290534351,85,150.05
35.15796272734375,136.9253881640625,85,152.658
35.15799062745098,136.92573564705881,85,154.332
35.15802790163934,136.9256029180328,85,156.202
35.15804230303031,136.92555163636362,85,158.253
35.158080653846156,136.9253428076923,85,160.249
35.158086999999995,136.92550300000002,85,162.389
35.158218000000005,136.924926,85,164.459
35.158218,136.924926,85,166.42
35.158218,136.924926,85,168.221
35.158122,136.92499942857143,85,169.947
35.158122,136.92499942857143,85,171.865
35.158122,136.92499942857143,85,173.789
35.158122,136.92499942857143,85,176.727
35.158068666666665,136.92504022222224,85,178.614
35.158218,136.924926,85,182.405
35.15801,136.9254792,85,184.403
35.15800971428572,136.92518514285715,85,186.295
35.15800971428572,136.92518514285715,85,188.358
35.15800971428572,136.92518514285715,85,190.858
35.157975,136.92522833333334,85,192.598
35.157936285714285,136.92549335714287,85,194.781
35.157937,136.9256228076923,85,196.205
35.157932161290326,136.9258102580645,85,198.577
35.1579443255814,136.92548706976743,85,200.525
35.1579483,136.9253712,85,202.581
35.157959804878054,136.92521714634145,85,205.035
35.15796054166667,136.925098625,85,206.798
35.15797463157895,136.92465484210524,85,208.952
35.157936285714285,136.92549335714287,85,211.233
35.15798234482759,136.92550455172415,85,212.846
35.15801571617647,136.92543283823528,85,214.97
35.15804165,136.92536785897437,85,216.966
35.15804165,136.92536785897437,85,219.088
35.158121054000006,136.92483058,85,220.488
35.158213634999996,136.92497145,85,222.545
35.158059333333334,136.92473666666666,85,224.8
35.157952,136.92479657142857,85,226.809
35.157952108108105,136.9254676756757,85,228.787
